Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_re_con[feeder2_989,2,1350]",-0.6341295648647929,0.0,0.0,0.6341295648647929,0.6341295648647929
"Idelta_im_con[feeder2_973,3,810]",-0.6300824598201871,0.0,0.0,0.6300824598201871,0.6300824598201871
"Idelta_im_con[feeder2_963,3,1260]",0.6278599831356786,0.0,0.0,0.6278599831356786,0.6278599831356786
"Idelta_im_con[feeder2_989,1,1140]",0.6241790390208846,0.0,0.0,0.6241790390208846,0.6241790390208846
"Idelta_im_con[feeder2_973,1,1140]",-0.6232392433375935,0.0,0.0,0.6232392433375935,0.6232392433375935
"Idelta_im_con[feeder2_952,2,840]",0.6067096491715347,0.0,0.0,0.6067096491715347,0.6067096491715347
"Idelta_im_con[feeder2_989,1,900]",-0.6009892041083971,0.0,0.0,0.6009892041083971,0.6009892041083971
"Idelta_im_con[feeder2_973,3,1230]",0.5996192807069747,0.0,0.0,0.5996192807069747,0.5996192807069747
"Idelta_im_con[feeder2_952,1,240]",-0.5966868233202831,0.0,0.0,0.5966868233202831,0.5966868233202831
"Idelta_re_con[feeder2_973,2,150]",-0.5946786925196648,0.0,0.0,0.5946786925196648,0.5946786925196648
"Idelta_re_con[feeder2_952,3,840]",-0.5932153114117682,0.0,0.0,0.5932153114117682,0.5932153114117682
"Idelta_im_con[feeder2_963,2,570]",0.5931100754534162,0.0,0.0,0.5931100754534162,0.5931100754534162
"Idelta_im_con[feeder2_989,3,1230]",-0.5929008224861221,0.0,0.0,0.5929008224861221,0.5929008224861221
"Idelta_im_con[feeder2_973,1,720]",0.5905053836904699,0.0,0.0,0.5905053836904699,0.5905053836904699
"Idelta_im_con[feeder2_973,1,690]",0.5881613314777496,0.0,0.0,0.5881613314777496,0.5881613314777496
"Idelta_im_con[feeder2_973,3,720]",-0.5877842432382749,0.0,0.0,0.5877842432382749,0.5877842432382749
"Idelta_im_con[feeder2_973,1,900]",0.5872796809489955,0.0,0.0,0.5872796809489955,0.5872796809489955
"Idelta_re_con[feeder2_989,2,150]",0.5863937945648843,0.0,0.0,0.5863937945648843,0.5863937945648843
"Idelta_im_con[feeder2_952,2,690]",-0.5856265963793703,0.0,0.0,0.5856265963793703,0.5856265963793703
"Idelta_im_con[feeder2_963,2,90]",0.5808992196589102,0.0,0.0,0.5808992196589102,0.5808992196589102
"Idelta_re_con[feeder2_973,1,1350]",0.580181447789073,0.0,0.0,0.580181447789073,0.580181447789073
"Idelta_im_con[feeder2_989,3,720]",0.5797066354169687,0.0,0.0,0.5797066354169687,0.5797066354169687
